#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 13 37 999 99.0 99.0  1.37  8.33  6.21  40 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 14 07 999 99.0 99.0  1.39  9.09  6.18  13 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 14 37 999 99.0 99.0  1.40  8.33  6.01  29 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 15 07 999 99.0 99.0  1.42  9.09  6.02  13 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 15 37 999 99.0 99.0  1.34  7.69  5.90  48 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 16 07 999 99.0 99.0  1.46  7.69  5.99  32 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 16 37 999 99.0 99.0  1.43  8.33  5.96  40 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 01 17 07 999 99.0 99.0  1.39  8.33  5.81  37 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 01 17 37 999 99.0 99.0  1.44  8.33  6.05  33 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 18 07 999 99.0 99.0  1.48  8.33  6.38  34 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 18 37 999 99.0 99.0  1.34  9.09  6.01  27 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 19 07 999 99.0 99.0  1.30  7.69  6.02  36 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 19 37 999 99.0 99.0  1.23  8.33  5.96  27 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 20 07 999 99.0 99.0  1.21  8.33  6.11  34 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 01 20 37 999 99.0 99.0  1.23  8.33  6.21  29 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 21 07 999 99.0 99.0  1.25  8.33  6.41  34 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 01 21 37 999 99.0 99.0  1.20  8.33  6.54  30 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 22 07 999 99.0 99.0  1.17  8.33  6.34  37 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 01 22 37 999 99.0 99.0  1.07  8.33  6.25  37 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 01 23 07 999 99.0 99.0  1.15  8.33  6.49  33 9999.0 999.0  25.5 999.0 99.0 99.00
2014 01 01 23 37 999 99.0 99.0  1.13  8.33  6.14  54 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 00 07 999 99.0 99.0  1.07  7.69  6.33  54 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 00 37 999 99.0 99.0  1.09  7.69  6.45  67 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 01 07 999 99.0 99.0  1.12  7.69  6.35  82 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 01 37 999 99.0 99.0  1.03  7.69  6.05  62 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 02 07 999 99.0 99.0  0.99  7.69  6.10  36 9999.0 999.0  25.4 999.0 99.0 99.00
2014 01 02 02 37 999 99.0 99.0  0.98  8.33  5.98  47 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 03 07 999 99.0 99.0  1.08  8.33  6.22  72 9999.0 999.0  25.2 999.0 99.0 99.00
2014 01 02 03 37 999 99.0 99.0  1.08  7.69  6.36  54 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 04 07 999 99.0 99.0  1.07  8.33  6.54  65 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 04 37 999 99.0 99.0  0.99  8.33  6.39  50 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 05 07 999 99.0 99.0  1.14  8.33  6.69  57 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 05 37 999 99.0 99.0  1.06  7.69  6.80  57 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 06 07 999 99.0 99.0  1.04  7.69  6.67  65 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 06 37 999 99.0 99.0  1.11  8.33  7.14  55 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 07 07 999 99.0 99.0  1.12  8.33  6.97  41 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 07 37 999 99.0 99.0  1.06  7.69  6.74  46 9999.0 999.0  25.1 999.0 99.0 99.00
2014 01 02 08 07 999 99.0 99.0  1.19  7.69  7.04  57 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 08 37 999 99.0 99.0  1.15  8.33  7.11  44 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 09 07 999 99.0 99.0  1.04  8.33  6.85  46 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 09 37 999 99.0 99.0  1.07  8.33  7.05  34 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 10 37 999 99.0 99.0  1.01  7.69  6.86  30 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 11 07 999 99.0 99.0  1.07  8.33  7.08  58 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 11 37 999 99.0 99.0  1.05  8.33  6.78  39 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 12 07 999 99.0 99.0  1.02  7.69  6.66  51 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 12 37 999 99.0 99.0  1.01  7.69  6.79  50 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 13 07 999 99.0 99.0  0.99  7.69  6.55  50 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 13 37 999 99.0 99.0  1.00  7.69  6.54  41 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 14 07 999 99.0 99.0  0.97  8.33  6.25  60 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 14 37 999 99.0 99.0  1.01  8.33  6.17  78 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 15 07 999 99.0 99.0  0.97  7.69  5.80  53 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 15 37 999 99.0 99.0  1.03  7.69  5.85  48 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 16 07 999 99.0 99.0  1.00  7.69  5.68  60 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 16 37 999 99.0 99.0  1.02  8.33  5.69  69 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 17 07 999 99.0 99.0  0.97  7.14  5.43  68 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 17 37 999 99.0 99.0  0.96  7.69  5.77  60 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 18 07 999 99.0 99.0  1.01  7.69  5.59  51 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 18 37 999 99.0 99.0  1.00  7.14  5.60  67 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 19 07 999 99.0 99.0  1.01  7.69  5.36  69 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 19 37 999 99.0 99.0  0.94  7.69  5.04  69 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 20 07 999 99.0 99.0  0.94  7.69  4.95  64 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 20 37 999 99.0 99.0  0.94  7.69  4.88  67 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 02 21 07 999 99.0 99.0  0.86  7.69  4.84  58 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 21 37 999 99.0 99.0  0.84  7.69  4.73  55 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 22 07 999 99.0 99.0  0.86  7.69  4.86  64 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 22 37 999 99.0 99.0  0.88  7.69  5.00  81 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 23 07 999 99.0 99.0  0.86  8.33  5.01  78 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 02 23 37 999 99.0 99.0  0.83  8.33  4.91  99 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 03 00 07 999 99.0 99.0  0.92 14.29  4.95 348 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 00 37 999 99.0 99.0  0.93  7.69  5.08  79 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 01 07 999 99.0 99.0  0.91 14.29  4.98 358 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 03 01 37 999 99.0 99.0  0.89 13.33  4.76 348 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 03 02 07 999 99.0 99.0  0.95 14.29  4.89 354 9999.0 999.0  25.0 999.0 99.0 99.00
2014 01 03 02 37 999 99.0 99.0  0.92 15.38  4.63 359 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 03 07 999 99.0 99.0  0.96 14.29  4.59   5 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 03 37 999 99.0 99.0  0.96  7.69  4.65  84 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 04 07 999 99.0 99.0  0.96  8.33  4.70 124 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 04 37 999 99.0 99.0  0.96 14.29  4.63 358 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 05 07 999 99.0 99.0  0.92  7.14  4.56  88 9999.0 999.0  24.9 999.0 99.0 99.00
2014 01 03 05 37 999 99.0 99.0  0.96 14.29  4.60 349 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 06 07 999 99.0 99.0  0.94 10.53  4.70  74 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 06 37 999 99.0 99.0  0.84 15.38  4.88 359 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 07 07 999 99.0 99.0  0.84  7.69  4.83 103 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 08 07 999 99.0 99.0  0.88 14.29  4.68 347 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 08 37 999 99.0 99.0  0.89 13.33  4.57 324 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 09 07 999 99.0 99.0  0.86 14.29  4.94 339 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 09 37 999 99.0 99.0  0.85 14.29  5.64 358 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 10 07 999 99.0 99.0  0.84  6.25  5.90 148 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 10 37 999 99.0 99.0  0.82  7.69  5.97  91 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 11 07 999 99.0 99.0  0.79 13.33  6.48 341 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 11 37 999 99.0 99.0  0.76 12.50  6.08 348 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 12 07 999 99.0 99.0  0.80 10.53  5.84  54 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 12 37 999 99.0 99.0  0.75  5.88  5.23 148 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 13 07 999 99.0 99.0  0.83  7.14  4.58  96 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 13 37 999 99.0 99.0  0.92  6.25  4.30 145 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 14 07 999 99.0 99.0  0.95 13.33  4.50   6 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 14 37 999 99.0 99.0  1.02  9.09  4.27  74 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 15 07 999 99.0 99.0  1.05  4.17  4.22 351 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 15 37 999 99.0 99.0  0.99  9.88  4.70  61 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 16 07 999 99.0 99.0  1.00  7.69  4.80  24 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 16 37 999 99.0 99.0  0.92 10.53  5.19  43 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 17 07 999 99.0 99.0  0.88  7.69  5.23  36 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 17 37 999 99.0 99.0  0.87  9.88  5.52  58 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 18 07 999 99.0 99.0  0.96  9.09  5.31  22 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 18 37 999 99.0 99.0  1.06  9.09  5.29  13 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 19 07 999 99.0 99.0  1.10  9.88  5.35   6 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 19 37 999 99.0 99.0  1.05  7.69  5.06  47 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 20 07 999 99.0 99.0  1.12  9.09  5.31  32 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 20 37 999 99.0 99.0  1.22  8.33  5.10  20 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 21 07 999 99.0 99.0  1.14 10.53  4.82  17 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 21 37 999 99.0 99.0  1.28  9.09  5.10   9 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 22 07 999 99.0 99.0  1.29  9.09  5.10   5 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 22 37 999 99.0 99.0  1.35  9.88  5.14  46 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 03 23 07 999 99.0 99.0  1.26  9.09  4.86  26 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 03 23 37 999 99.0 99.0  1.30  9.09  4.91  13 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 00 07 999 99.0 99.0  1.30  9.09  4.95   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 00 37 999 99.0 99.0  1.37  9.09  5.11 355 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 04 01 07 999 99.0 99.0  1.37  8.33  5.06  27 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 04 01 37 999 99.0 99.0  1.44  9.88  5.07  15 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 04 02 07 999 99.0 99.0  1.33  7.69  4.84  12 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 02 37 999 99.0 99.0  1.41  7.69  4.93   8 9999.0 999.0  24.8 999.0 99.0 99.00
2014 01 04 03 07 999 99.0 99.0  1.46 10.53  5.17   5 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 03 37 999 99.0 99.0  1.49  8.33  5.14   8 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 04 07 999 99.0 99.0  1.46  7.69  5.21   8 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 04 37 999 99.0 99.0  1.55  9.88  5.48 355 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 05 07 999 99.0 99.0  1.51 11.11  5.56 351 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 05 37 999 99.0 99.0  1.67  7.69  5.47 358 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 06 07 999 99.0 99.0  1.63  9.09  5.41   3 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 04 06 37 999 99.0 99.0  1.71  9.09  5.64 358 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 04 07 07 999 99.0 99.0  1.57  8.33  5.61   8 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 04 07 37 999 99.0 99.0  1.48  7.69  5.35   3 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 04 08 07 999 99.0 99.0  1.53  9.88  5.67  13 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 08 37 999 99.0 99.0  1.58 10.53  5.70 355 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 09 07 999 99.0 99.0  1.66  9.09  5.63 359 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 09 37 999 99.0 99.0  1.63  9.09  5.70 352 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 10 07 999 99.0 99.0  1.75  9.09  5.86   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 10 37 999 99.0 99.0  1.91  9.09  5.94   2 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 11 07 999 99.0 99.0  2.00  9.09  5.78   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 11 37 999 99.0 99.0  1.95  7.14  5.78 352 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 12 07 999 99.0 99.0  2.08  9.88  5.83   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 12 37 999 99.0 99.0  2.00  7.14  5.97   5 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 13 07 999 99.0 99.0  1.94  9.09  5.94   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 13 37 999 99.0 99.0  1.82  9.88  5.67 354 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 14 07 999 99.0 99.0  1.80  6.67  5.60   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 14 37 999 99.0 99.0  1.86  7.14  5.69 355 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 15 07 999 99.0 99.0  1.79  9.09  5.59 358 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 15 37 999 99.0 99.0  1.86  7.14  5.60   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 16 07 999 99.0 99.0  1.75  6.67  5.24   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 16 37 999 99.0 99.0  1.69  7.14  5.49   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 17 07 999 99.0 99.0  1.78  7.69  5.52   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 17 37 999 99.0 99.0  1.74  9.09  5.42   8 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 18 07 999 99.0 99.0  1.65  7.14  5.51   5 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 18 37 999 99.0 99.0  1.73  8.33  5.67  24 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 19 07 999 99.0 99.0  1.81  7.69  5.92   5 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 04 19 37 999 99.0 99.0  1.75  8.33  5.82   3 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 20 07 999 99.0 99.0  1.86 10.53  5.87 347 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 20 37 999 99.0 99.0  1.87  9.88  5.78  13 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 21 07 999 99.0 99.0  1.81  7.14  5.84   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 21 37 999 99.0 99.0  1.83  9.09  5.87   2 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 22 07 999 99.0 99.0  1.82  9.09  5.92   5 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 22 37 999 99.0 99.0  1.82  7.14  6.09   5 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 23 07 999 99.0 99.0  1.83  8.33  6.22   8 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 04 23 37 999 99.0 99.0  1.74  9.88  6.06 349 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 00 07 999 99.0 99.0  1.76  8.33  6.36   8 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 00 37 999 99.0 99.0  1.83  9.09  6.53   6 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 01 07 999 99.0 99.0  1.91 13.33  6.54 359 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 01 37 999 99.0 99.0  1.94 15.38  6.78   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 02 07 999 99.0 99.0  1.95 15.38  6.92   1 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 02 37 999 99.0 99.0  2.09 13.33  7.67 356 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 03 07 999 99.0 99.0  2.30 14.29  7.95 358 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 03 37 999 99.0 99.0  2.16 13.33  7.62 354 9999.0 999.0  24.7 999.0 99.0 99.00
2014 01 05 04 07 999 99.0 99.0  2.46 14.29  8.21 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 04 37 999 99.0 99.0  2.53 14.29  8.39 358 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 05 07 999 99.0 99.0  2.83 14.29  8.53 359 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 05 37 999 99.0 99.0  2.93 14.29  8.70 359 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 06 07 999 99.0 99.0  2.84 12.50  8.39 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 06 37 999 99.0 99.0  2.88 15.38  8.28 356 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 07 07 999 99.0 99.0  3.08 15.38  8.77 358 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 07 37 999 99.0 99.0  3.03 13.33  9.06 356 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 08 07 999 99.0 99.0  3.41 14.29 10.09   1 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 08 37 999 99.0 99.0  3.27 14.29  9.53 356 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 09 07 999 99.0 99.0  3.23 14.29  8.93 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 09 37 999 99.0 99.0  3.18 15.38  8.94 358 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 10 07 999 99.0 99.0  3.31 14.29  9.20 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 10 37 999 99.0 99.0  3.02 14.29  8.43 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 11 07 999 99.0 99.0  3.02 12.50  8.22 348 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 11 37 999 99.0 99.0  2.75 14.29  7.94 359 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 12 07 999 99.0 99.0  2.70 11.76  8.37 351 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 12 37 999 99.0 99.0  2.87 14.29  9.15 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 13 07 999 99.0 99.0  2.81 14.29  8.97 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 13 37 999 99.0 99.0  2.58 14.29  8.46 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 14 07 999 99.0 99.0  2.74 13.33  8.78 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 14 37 999 99.0 99.0  2.65 14.29  8.53 354 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 15 07 999 99.0 99.0  2.54 13.33  8.32 351 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 15 37 999 99.0 99.0  2.91 14.29  9.65 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 16 07 999 99.0 99.0  2.61 13.33  8.35 355 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 16 37 999 99.0 99.0  2.55 14.29  8.26 352 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 17 07 999 99.0 99.0  2.61 12.50  8.71 356 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 17 37 999 99.0 99.0  2.63 14.29  9.07   2 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 18 07 999 99.0 99.0  2.51 14.29  8.33   1 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 18 37 999 99.0 99.0  2.60 13.33  8.69 356 9999.0 999.0  24.6 999.0 99.0 99.00
2014 01 05 19 07 999 99.0 99.0  2.45 14.29  8.49   1 9999.0 999.0  24.6 999.0 99.0 99.00
