#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 02 04 06 10 999 99.0 99.0  1.29 14.29  7.90 354 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 04 06 40 999 99.0 99.0  1.26 12.50  7.97 356 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 04 07 10 999 99.0 99.0  1.30 11.11  7.87 349 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 04 07 40 999 99.0 99.0  1.29 13.33  8.02 354 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 04 08 10 999 99.0 99.0  1.31 13.33  8.44 358 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 04 08 40 999 99.0 99.0  1.33 13.33  8.82 355 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 09 10 999 99.0 99.0  1.19 11.11  8.34 352 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 09 40 999 99.0 99.0  1.28 11.11  8.76 354 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 10 10 999 99.0 99.0  1.30 13.33  9.19 351 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 10 40 999 99.0 99.0  1.16 13.33  8.77 354 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 11 10 999 99.0 99.0  1.22 12.50  9.04 348 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 11 40 999 99.0 99.0  1.31 12.50  9.56 352 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 12 10 999 99.0 99.0  1.45 12.50 10.04 355 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 12 40 999 99.0 99.0  1.30 14.29  9.36 356 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 13 10 999 99.0 99.0  1.52 12.50  9.83   1 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 13 40 999 99.0 99.0  1.45 12.50  9.70 359 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 14 10 999 99.0 99.0  1.58 12.50  9.96 358 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 14 40 999 99.0 99.0  1.53 11.76  9.73 355 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 15 10 999 99.0 99.0  1.59 11.76  9.56 352 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 15 40 999 99.0 99.0  1.60 12.50 10.25 351 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 16 10 999 99.0 99.0  1.92 13.33 10.81 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 16 40 999 99.0 99.0  1.83 12.50 10.81 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 17 10 999 99.0 99.0  1.61 14.29 10.30 358 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 17 40 999 99.0 99.0  1.74 14.29 10.52   2 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 18 10 999 99.0 99.0  1.71 14.29 10.39   1 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 18 40 999 99.0 99.0  1.66 14.29 10.27 359 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 19 10 999 99.0 99.0  1.85 13.33 10.55 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 04 19 40 999 99.0 99.0  1.88 13.33 10.45 356 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 20 10 999 99.0 99.0  1.86 13.33 10.25 351 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 04 20 40 999 99.0 99.0  1.82 14.29 10.29 358 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 04 21 10 999 99.0 99.0  1.63 13.33  9.97 355 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 04 21 40 999 99.0 99.0  1.56 11.76  9.50 356 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 04 22 10 999 99.0 99.0  2.04 12.50 10.80 352 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 04 22 40 999 99.0 99.0  1.79 12.50  9.76 349 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 04 23 10 999 99.0 99.0  1.99 13.33 10.09 347 9999.0 999.0  24.7 999.0 99.0 99.00
2012 02 04 23 40 999 99.0 99.0  1.93 13.33 10.03 351 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 05 00 10 999 99.0 99.0  1.95 13.33  9.62 349 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 00 40 999 99.0 99.0  2.11 13.33  9.93 348 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 01 10 999 99.0 99.0  1.96 13.33  9.03 348 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 01 40 999 99.0 99.0  2.05 14.29  9.43 349 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 02 10 999 99.0 99.0  2.15 13.33  9.38 347 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 02 40 999 99.0 99.0  2.45 12.50  9.80 348 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 05 03 10 999 99.0 99.0  2.26 13.33  9.28 354 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 05 03 40 999 99.0 99.0  1.95 13.33  8.51 352 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 05 04 10 999 99.0 99.0  2.28 14.29  9.24 356 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 04 40 999 99.0 99.0  2.25 13.33  9.70 351 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 05 10 999 99.0 99.0  2.15 12.50  8.91 347 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 05 40 999 99.0 99.0  2.27 12.50  8.97 352 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 06 10 999 99.0 99.0  2.31 12.50  8.64 354 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 06 40 999 99.0 99.0  2.21 11.11  8.47 348 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 07 10 999 99.0 99.0  2.32 13.33  8.81 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 07 40 999 99.0 99.0  2.16 13.33  8.20 358 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 08 10 999 99.0 99.0  2.25 12.50  8.50 356 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 08 40 999 99.0 99.0  2.01 11.76  8.00 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 09 10 999 99.0 99.0  2.07  8.33  7.81 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 09 40 999 99.0 99.0  2.02 13.33  8.25 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 10 10 999 99.0 99.0  1.90 12.50  8.17 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 10 40 999 99.0 99.0  1.90 11.76  8.09 351 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 11 10 999 99.0 99.0  1.86  9.09  8.21 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 11 40 999 99.0 99.0  1.78 11.11  8.27 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 12 10 999 99.0 99.0  1.84 11.76  8.06 359 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 12 40 999 99.0 99.0  1.82 11.76  8.23 349 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 13 10 999 99.0 99.0  1.82 13.33  8.11 358 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 13 40 999 99.0 99.0  1.74 12.50  8.33 356 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 14 10 999 99.0 99.0  1.70 12.50  8.40 354 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 14 40 999 99.0 99.0  1.66 13.33  8.33 359 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 15 10 999 99.0 99.0  1.56 12.50  8.11 358 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 15 40 999 99.0 99.0  1.73 12.50  8.43 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 16 10 999 99.0 99.0  1.67 11.11  8.48 359 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 16 40 999 99.0 99.0  1.62 12.50  8.57 358 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 05 17 10 999 99.0 99.0  1.54 12.50  8.25 347 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 17 40 999 99.0 99.0  1.45 13.33  8.29 351 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 18 10 999 99.0 99.0  1.58 11.11  8.61 355 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 05 18 40 999 99.0 99.0  1.63 12.50  8.77 352 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 19 10 999 99.0 99.0  1.45 11.76  8.39 356 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 19 40 999 99.0 99.0  1.61  9.88  8.70   2 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 05 20 10 999 99.0 99.0  1.47 11.11  8.35   6 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 05 20 40 999 99.0 99.0  1.55 11.76  8.70 352 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 21 10 999 99.0 99.0  1.76 11.76  8.98   2 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 05 21 40 999 99.0 99.0  1.54 10.53  8.70   9 9999.0 999.0  24.5 999.0 99.0 99.00
2012 02 05 22 10 999 99.0 99.0  1.61 11.11  8.75   5 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 22 40 999 99.0 99.0  1.68 10.53  8.64   5 9999.0 999.0  24.6 999.0 99.0 99.00
2012 02 05 23 10 999 99.0 99.0  1.71 11.76  7.71 355 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 05 23 40 999 99.0 99.0  1.87 10.53  7.29  22 9999.0 999.0  24.4 999.0 99.0 99.00
2012 02 06 00 10 999 99.0 99.0  1.87 11.76  6.67   3 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 06 00 40 999 99.0 99.0  1.88 11.11  6.57 347 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 01 10 999 99.0 99.0  1.98 11.11  6.88  10 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 01 40 999 99.0 99.0  1.98 10.53  7.21   2 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 06 02 10 999 99.0 99.0  2.08 11.11  7.36   9 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 02 40 999 99.0 99.0  2.05  9.88  7.26  12 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 03 10 999 99.0 99.0  2.20  9.88  7.53   9 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 03 40 999 99.0 99.0  2.07 11.11  7.37  13 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 04 10 999 99.0 99.0  2.19  9.88  7.89   9 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 04 40 999 99.0 99.0  2.21  9.88  7.95  16 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 05 10 999 99.0 99.0  2.27  9.09  7.86   3 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 05 40 999 99.0 99.0  2.27 10.53  8.17  12 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 06 10 999 99.0 99.0  2.31  9.09  7.89   3 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 06 40 999 99.0 99.0  2.13  9.09  7.57   6 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 07 10 999 99.0 99.0  2.27  9.88  7.94   8 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 07 40 999 99.0 99.0  2.20  9.88  7.98  16 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 08 10 999 99.0 99.0  2.16 10.53  7.86  23 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 08 40 999 99.0 99.0  2.24  9.88  7.86  17 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 09 10 999 99.0 99.0  2.16 10.53  7.73   8 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 09 40 999 99.0 99.0  2.10  9.88  7.80  19 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 10 10 999 99.0 99.0  2.08  9.09  7.83   8 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 10 40 999 99.0 99.0  1.93  9.88  7.70  22 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 11 10 999 99.0 99.0  1.92 10.53  7.71  20 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 11 40 999 99.0 99.0  1.97  9.09  7.79   8 9999.0 999.0  23.6 999.0 99.0 99.00
2012 02 06 12 10 999 99.0 99.0  1.92  9.88  7.81  19 9999.0 999.0  23.5 999.0 99.0 99.00
2012 02 06 12 40 999 99.0 99.0  1.95 11.11  7.72   8 9999.0 999.0  23.2 999.0 99.0 99.00
2012 02 06 13 10 999 99.0 99.0  1.81  9.88  7.53  16 9999.0 999.0  23.3 999.0 99.0 99.00
2012 02 06 13 40 999 99.0 99.0  1.82  9.09  7.44  12 9999.0 999.0  23.5 999.0 99.0 99.00
2012 02 06 14 10 999 99.0 99.0  1.66  9.09  7.39   5 9999.0 999.0  23.6 999.0 99.0 99.00
2012 02 06 14 40 999 99.0 99.0  1.82  9.09  7.67   8 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 15 10 999 99.0 99.0  1.72  9.88  7.47   6 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 15 40 999 99.0 99.0  1.67  9.88  7.45  12 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 16 10 999 99.0 99.0  1.61 10.53  7.46  15 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 16 40 999 99.0 99.0  1.60  9.88  7.47  15 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 17 10 999 99.0 99.0  1.67 10.53  7.92   6 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 17 40 999 99.0 99.0  1.77  9.88  7.99   9 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 18 10 999 99.0 99.0  1.73  9.88  7.84   8 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 18 40 999 99.0 99.0  1.49  9.09  7.57   3 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 19 10 999 99.0 99.0  1.65  9.88  8.04 358 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 06 19 40 999 99.0 99.0  1.61  9.88  8.11   6 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 20 10 999 99.0 99.0  1.71 10.53  8.48  13 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 20 40 999 99.0 99.0  1.73  9.88  8.76  10 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 21 10 999 99.0 99.0  1.64  9.88  8.46  19 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 21 40 999 99.0 99.0  1.67 16.67  8.77 358 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 06 22 10 999 99.0 99.0  1.66 15.38  8.98 354 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 22 40 999 99.0 99.0  1.78 15.38  9.43 351 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 06 23 10 999 99.0 99.0  1.64 15.38  9.26 358 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 06 23 40 999 99.0 99.0  1.82 15.38  9.72 354 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 00 10 999 99.0 99.0  1.88 15.38  9.10 355 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 00 40 999 99.0 99.0  1.71 14.29  9.36 352 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 01 10 999 99.0 99.0  1.70  9.88  9.10  12 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 07 01 40 999 99.0 99.0  1.89  9.88  9.09   8 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 02 10 999 99.0 99.0  1.86 14.29  9.25 355 9999.0 999.0  24.3 999.0 99.0 99.00
2012 02 07 02 40 999 99.0 99.0  1.94  9.09  9.27   5 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 03 10 999 99.0 99.0  1.91 14.29  9.11 355 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 03 40 999 99.0 99.0  1.90 14.29  9.19   1 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 04 10 999 99.0 99.0  2.01 14.29  9.13 355 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 04 40 999 99.0 99.0  2.19  9.88  8.90  12 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 05 10 999 99.0 99.0  2.07 11.11  9.31  17 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 05 40 999 99.0 99.0  2.23 14.29  9.06 356 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 06 10 999 99.0 99.0  2.14 10.53  9.20  10 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 06 40 999 99.0 99.0  2.05 10.53  9.03   8 9999.0 999.0  24.2 999.0 99.0 99.00
2012 02 07 07 10 999 99.0 99.0  2.05  9.09  9.06 356 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 07 40 999 99.0 99.0  2.14 13.33  9.12 348 9999.0 999.0  24.1 999.0 99.0 99.00
2012 02 07 08 10 999 99.0 99.0  2.17  9.88  9.09   1 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 08 40 999 99.0 99.0  2.19 10.53  9.29 352 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 09 10 999 99.0 99.0  2.08  9.88  9.01   3 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 09 40 999 99.0 99.0  2.21 10.53  9.53   3 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 10 10 999 99.0 99.0  2.06 10.53  9.20   1 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 10 40 999 99.0 99.0  2.18 10.53  9.47  13 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 11 10 999 99.0 99.0  2.15 11.76  9.47 354 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 11 40 999 99.0 99.0  2.07 12.50  9.64 351 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 12 10 999 99.0 99.0  1.90  9.09  9.25   5 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 12 40 999 99.0 99.0  1.95 11.11  9.65   2 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 13 10 999 99.0 99.0  1.86 11.11  9.22   1 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 13 40 999 99.0 99.0  1.82 15.38  9.44 355 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 14 10 999 99.0 99.0  1.93 15.38  9.64 349 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 14 40 999 99.0 99.0  2.00 15.38 10.02 356 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 15 10 999 99.0 99.0  1.63  9.88  8.78  13 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 15 40 999 99.0 99.0  1.80 15.38  9.21 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 16 10 999 99.0 99.0  1.67 15.38  9.19 354 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 16 40 999 99.0 99.0  1.69 15.38  9.38 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 17 10 999 99.0 99.0  1.54 15.38  8.45 354 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 17 40 999 99.0 99.0  1.63 15.38  9.59 351 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 18 10 999 99.0 99.0  1.66 15.38  9.77 355 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 18 40 999 99.0 99.0  1.73 14.29 10.10 349 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 19 10 999 99.0 99.0  1.47 14.29  8.62 348 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 19 40 999 99.0 99.0  1.61 14.29  8.85 348 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 20 10 999 99.0 99.0  1.62 14.29  9.23 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 20 40 999 99.0 99.0  1.60 14.29  9.94 356 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 21 10 999 99.0 99.0  1.59 14.29  9.82 351 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 21 40 999 99.0 99.0  1.60 14.29 10.21 354 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 07 22 10 999 99.0 99.0  1.93 14.29 10.85 354 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 07 22 40 999 99.0 99.0  1.68 14.29  9.99 355 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 23 10 999 99.0 99.0  1.67 15.38  9.65   6 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 07 23 40 999 99.0 99.0  1.83 14.29 10.36   2 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 00 10 999 99.0 99.0  1.90 14.29 10.07 355 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 00 40 999 99.0 99.0  2.02 14.29 10.85 359 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 01 10 999 99.0 99.0  1.99 14.29 10.65 355 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 01 40 999 99.0 99.0  1.97 13.33  9.85 347 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 02 10 999 99.0 99.0  2.25 15.38 10.96   1 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 02 40 999 99.0 99.0  2.27 15.38 10.75 355 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 03 10 999 99.0 99.0  2.27 15.38 10.23   2 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 03 40 999 99.0 99.0  2.22 16.67  8.12   1 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 04 10 999 99.0 99.0  2.48 15.38  8.47 356 9999.0 999.0  24.0 999.0 99.0 99.00
2012 02 08 04 40 999 99.0 99.0  2.42 15.38  8.51 358 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 05 10 999 99.0 99.0  2.30 15.38  8.29 358 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 05 40 999 99.0 99.0  2.39 16.67  8.97 355 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 06 10 999 99.0 99.0  2.18 14.29  8.76 354 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 06 40 999 99.0 99.0  2.21 15.38  9.00 351 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 07 10 999 99.0 99.0  2.26 16.67  8.68 355 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 07 40 999 99.0 99.0  2.03 15.38  8.30 351 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 08 10 999 99.0 99.0  2.21 14.29  8.91 351 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 08 40 999 99.0 99.0  2.29 15.38  8.55 352 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 09 10 999 99.0 99.0  2.30 15.38  7.98 349 9999.0 999.0  23.9 999.0 99.0 99.00
2012 02 08 09 40 999 99.0 99.0  2.37 15.38  7.85 351 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 10 10 999 99.0 99.0  2.34 15.38  7.67 349 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 10 40 999 99.0 99.0  2.55 15.38  8.39 349 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 11 10 999 99.0 99.0  2.42 15.38  7.87 349 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 11 40 999 99.0 99.0  2.52 15.38  8.29 355 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 12 10 999 99.0 99.0  2.63 10.53  8.30 347 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 12 40 999 99.0 99.0  2.47 14.29  7.79 351 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 13 10 999 99.0 99.0  2.38  8.33  7.47 351 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 13 40 999 99.0 99.0  2.44 13.33  7.64 355 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 14 10 999 99.0 99.0  2.35  9.88  7.46 355 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 14 40 999 99.0 99.0  2.68 11.76  7.90 354 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 15 10 999 99.0 99.0  2.47 14.29  7.56 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 15 40 999 99.0 99.0  2.68 13.33  8.29 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 16 10 999 99.0 99.0  2.41 13.33  7.78 358 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 16 40 999 99.0 99.0  2.77 12.50  8.43 352 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 17 10 999 99.0 99.0  2.86 12.50  8.76 347 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 17 40 999 99.0 99.0  2.90 12.50  8.54 352 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 18 10 999 99.0 99.0  3.03 14.29  8.67 359 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 18 40 999 99.0 99.0  3.11 11.76  8.64 348 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 19 10 999 99.0 99.0  3.30 12.50  8.60 352 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 19 40 999 99.0 99.0  3.36 12.50  8.95 348 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 20 10 999 99.0 99.0  3.39 13.33  8.84 349 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 20 40 999 99.0 99.0  3.41 14.29  8.98 351 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 21 10 999 99.0 99.0  3.30 14.29  8.60 351 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 21 40 999 99.0 99.0  3.09 13.33  8.46 349 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 22 10 999 99.0 99.0  3.26 12.50  8.65 352 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 22 40 999 99.0 99.0  3.52 14.29  9.23 354 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 08 23 10 999 99.0 99.0  3.30 12.50  8.94 355 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 08 23 40 999 99.0 99.0  3.03 14.29  8.12 356 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 09 00 10 999 99.0 99.0  3.07 12.50  8.40 354 9999.0 999.0  23.7 999.0 99.0 99.00
2012 02 09 00 40 999 99.0 99.0  2.98 14.29  8.05 358 9999.0 999.0  23.8 999.0 99.0 99.00
2012 02 09 01 10 999 99.0 99.0  3.03 14.29  8.51 352 9999.0 999.0  23.8 999.0 99.0 99.00
