#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 02 03 08 08 999 99.0 99.0  1.75  5.56  5.62  84 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 08 38 999 99.0 99.0  1.73 14.29  5.65 356 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 09 08 999 99.0 99.0  1.72 14.29  5.63 351 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 09 38 999 99.0 99.0  1.61 14.29  5.36 345 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 10 08 999 99.0 99.0  1.77 14.29  5.83 352 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 10 38 999 99.0 99.0  1.77 14.29  5.83 358 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 11 08 999 99.0 99.0  1.76 13.33  6.03 348 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 11 38 999 99.0 99.0  1.75 14.29  5.87 356 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 12 08 999 99.0 99.0  1.76 13.33  5.88 355 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 12 38 999 99.0 99.0  1.72 13.33  5.72 356 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 13 08 999 99.0 99.0  1.68 12.50  5.62   6 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 13 38 999 99.0 99.0  1.68 13.33  5.65 349 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 14 08 999 99.0 99.0  1.67 12.50  5.68 347 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 14 38 999 99.0 99.0  1.63 12.50  5.75   8 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 15 08 999 99.0 99.0  1.62  5.56  5.83  82 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 15 38 999 99.0 99.0  1.59 12.50  5.84   5 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 16 08 999 99.0 99.0  1.62 13.33  5.81   5 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 16 38 999 99.0 99.0  1.61  6.25  5.85  88 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 17 08 999 99.0 99.0  1.63 13.33  6.04  10 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 17 38 999 99.0 99.0  1.51  7.14  5.54  77 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 18 08 999 99.0 99.0  1.48  8.33  5.69  77 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 18 38 999 99.0 99.0  1.51  7.69  5.71  72 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 19 08 999 99.0 99.0  1.48 11.76  5.78 358 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 19 38 999 99.0 99.0  1.45 12.50  5.72   3 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 03 20 08 999 99.0 99.0  1.58 13.33  5.82   1 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 20 38 999 99.0 99.0  1.48 11.76  5.45 351 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 21 08 999 99.0 99.0  1.62 13.33  5.61   1 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 21 38 999 99.0 99.0  1.54 13.33  5.71   9 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 22 08 999 99.0 99.0  1.62 11.76  5.55 354 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 22 38 999 99.0 99.0  1.78  5.56  5.72  89 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 23 08 999 99.0 99.0  1.67  5.56  5.53  81 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 03 23 38 999 99.0 99.0  1.64  5.88  5.65  92 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 00 08 999 99.0 99.0  1.64  5.88  5.74  91 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 00 38 999 99.0 99.0  1.60 13.33  6.03 354 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 01 08 999 99.0 99.0  1.51 12.50  5.89 348 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 01 38 999 99.0 99.0  1.61 13.33  5.84 352 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 02 08 999 99.0 99.0  1.64 12.50  5.94 354 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 02 38 999 99.0 99.0  1.53 12.50  5.74 359 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 03 08 999 99.0 99.0  1.48 13.33  5.75 352 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 03 38 999 99.0 99.0  1.45 12.50  5.81 347 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 04 08 999 99.0 99.0  1.36 12.50  5.58 354 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 04 38 999 99.0 99.0  1.39  8.33  5.60  81 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 05 08 999 99.0 99.0  1.34  6.67  5.31  82 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 05 38 999 99.0 99.0  1.38 12.50  5.51 351 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 06 08 999 99.0 99.0  1.37 13.33  5.50   1 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 06 38 999 99.0 99.0  1.45 12.50  5.70 338 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 07 08 999 99.0 99.0  1.48 13.33  5.76 352 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 07 38 999 99.0 99.0  1.55 12.50  5.87 352 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 08 08 999 99.0 99.0  1.52 12.50  5.69 347 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 08 38 999 99.0 99.0  1.40  7.14  5.56  75 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 09 08 999 99.0 99.0  1.37 12.50  5.69 355 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 09 38 999 99.0 99.0  1.35 12.50  5.83   1 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 10 08 999 99.0 99.0  1.40 11.76  6.21 349 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 10 38 999 99.0 99.0  1.35  8.33  5.95  68 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 11 08 999 99.0 99.0  1.29  7.69  5.82  64 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 11 38 999 99.0 99.0  1.27 11.76  5.83 345 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 12 08 999 99.0 99.0  1.21 11.76  5.78 351 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 12 38 999 99.0 99.0  1.34  5.88  5.93  85 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 13 08 999 99.0 99.0  1.24  7.69  5.76  81 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 13 38 999 99.0 99.0  1.21  7.69  5.82  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 14 08 999 99.0 99.0  1.38  8.33  6.06  79 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 14 38 999 99.0 99.0  1.31  8.33  5.97  82 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 15 08 999 99.0 99.0  1.21  8.33  6.05  71 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 15 38 999 99.0 99.0  1.20  8.33  6.16  74 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 16 08 999 99.0 99.0  1.31  6.67  6.12  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 16 38 999 99.0 99.0  1.16  8.33  5.94  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 17 08 999 99.0 99.0  1.19  8.33  5.96  67 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 17 38 999 99.0 99.0  1.18  8.33  6.01  82 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 18 08 999 99.0 99.0  1.27  6.25  6.09  69 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 18 38 999 99.0 99.0  1.29  8.33  6.36  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 19 08 999 99.0 99.0  1.22  8.33  6.25  84 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 04 19 38 999 99.0 99.0  1.26  8.33  6.47  86 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 04 20 08 999 99.0 99.0  1.27  8.33  6.59  74 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 20 38 999 99.0 99.0  1.22  9.09  6.64  75 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 21 08 999 99.0 99.0  1.25  8.33  6.66  75 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 21 38 999 99.0 99.0  1.15  8.33  6.47  84 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 22 08 999 99.0 99.0  1.25  7.69  6.67  75 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 04 22 38 999 99.0 99.0  1.23  8.33  6.67  78 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 04 23 08 999 99.0 99.0  1.25  8.33  6.42  78 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 04 23 38 999 99.0 99.0  1.26  8.33  6.59  82 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 05 00 08 999 99.0 99.0  1.26  8.33  6.66  75 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 05 00 38 999 99.0 99.0  1.11  8.33  6.36  77 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 01 08 999 99.0 99.0  1.14  8.33  6.42  84 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 01 38 999 99.0 99.0  1.22  8.33  6.71  82 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 02 08 999 99.0 99.0  1.17  8.33  6.76  79 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 02 38 999 99.0 99.0  1.20  9.09  7.03  78 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 03 08 999 99.0 99.0  1.11  9.09  6.63  81 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 03 38 999 99.0 99.0  1.15  8.33  6.94  86 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 04 08 999 99.0 99.0  1.20  8.33  6.56  84 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 04 38 999 99.0 99.0  1.24  8.33  6.64  85 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 05 08 999 99.0 99.0  1.16  8.33  6.46  91 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 05 05 38 999 99.0 99.0  1.19  8.33  6.79  91 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 06 08 999 99.0 99.0  1.13  9.88  6.70  81 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 06 38 999 99.0 99.0  1.08  9.09  6.65  65 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 07 08 999 99.0 99.0  1.00  9.09  6.71  68 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 07 38 999 99.0 99.0  1.09  8.33  7.27  86 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 08 08 999 99.0 99.0  1.03  8.33  7.42  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 08 38 999 99.0 99.0  1.00 12.50  7.38  10 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 09 08 999 99.0 99.0  1.02  9.09  7.51  68 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 09 38 999 99.0 99.0  1.00  8.33  7.39  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 10 08 999 99.0 99.0  0.98  9.09  7.43  79 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 10 38 999 99.0 99.0  1.05  9.09  7.36  69 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 11 08 999 99.0 99.0  1.11  9.09  7.36  68 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 11 38 999 99.0 99.0  1.00  9.09  7.29  67 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 12 08 999 99.0 99.0  1.16  8.33  7.42  71 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 12 38 999 99.0 99.0  1.10  9.09  7.33  67 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 13 08 999 99.0 99.0  1.07  8.33  7.17  69 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 13 38 999 99.0 99.0  0.97  9.09  6.94  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 14 08 999 99.0 99.0  0.93  9.09  7.02  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 14 38 999 99.0 99.0  1.03  8.33  7.20  74 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 15 08 999 99.0 99.0  1.02  9.09  7.29  77 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 15 38 999 99.0 99.0  1.05  9.09  7.43  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 16 08 999 99.0 99.0  1.14  9.09  7.34  74 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 16 38 999 99.0 99.0  1.10  8.33  7.32  65 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 17 08 999 99.0 99.0  1.11  9.09  7.34  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 17 38 999 99.0 99.0  1.15  9.09  7.40  77 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 18 08 999 99.0 99.0  1.08  8.33  7.15  72 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 18 38 999 99.0 99.0  1.11  9.09  7.29  67 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 19 08 999 99.0 99.0  1.16  9.09  7.31  72 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 19 38 999 99.0 99.0  1.13  8.33  7.08  71 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 05 20 08 999 99.0 99.0  1.19  9.88  7.50  61 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 05 20 38 999 99.0 99.0  1.18  9.09  7.35  61 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 05 21 08 999 99.0 99.0  1.22  9.09  7.52  67 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 05 21 38 999 99.0 99.0  1.15  8.33  7.34  75 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 05 22 08 999 99.0 99.0  1.13  9.09  7.26  77 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 05 22 38 999 99.0 99.0  1.14  9.09  7.22  72 9999.0 999.0  24.7 999.0 99.0 99.00
2011 02 05 23 08 999 99.0 99.0  1.05  9.09  7.17  71 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 05 23 38 999 99.0 99.0  1.12  9.09  7.33  62 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 06 00 08 999 99.0 99.0  1.12  8.33  7.18  65 9999.0 999.0  24.8 999.0 99.0 99.00
2011 02 06 00 38 999 99.0 99.0  1.13  9.09  7.18  75 9999.0 999.0  24.7 999.0 99.0 99.00
2011 02 06 01 08 999 99.0 99.0  1.16  9.09  7.36  78 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 06 01 38 999 99.0 99.0  1.23  9.09  7.51  79 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 06 02 08 999 99.0 99.0  1.23  9.09  7.33  74 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 06 02 38 999 99.0 99.0  1.31  9.09  7.56  71 9999.0 999.0  24.5 999.0 99.0 99.00
2011 02 06 03 08 999 99.0 99.0  1.29  9.09  7.29  75 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 03 38 999 99.0 99.0  1.38  8.33  7.37  75 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 04 08 999 99.0 99.0  1.46  8.33  7.67  79 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 06 04 38 999 99.0 99.0  1.46  8.33  7.49  60 9999.0 999.0  24.6 999.0 99.0 99.00
2011 02 06 05 08 999 99.0 99.0  1.39  9.09  7.35  71 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 05 38 999 99.0 99.0  1.50  9.09  7.44  58 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 06 08 999 99.0 99.0  1.68  9.09  7.59  46 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 06 38 999 99.0 99.0  1.80  8.33  7.59  40 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 07 08 999 99.0 99.0  1.71  9.09  7.31  40 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 07 38 999 99.0 99.0  1.61  8.33  7.03  50 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 08 08 999 99.0 99.0  1.72  9.09  7.10  47 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 08 38 999 99.0 99.0  1.72  8.33  7.24  44 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 09 08 999 99.0 99.0  1.84  9.09  7.47  27 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 09 38 999 99.0 99.0  1.68  8.33  7.27  19 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 10 08 999 99.0 99.0  1.67  8.33  7.05  15 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 10 38 999 99.0 99.0  1.60  8.33  6.56  22 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 11 08 999 99.0 99.0  1.76  8.33  6.65  37 9999.0 999.0  24.4 999.0 99.0 99.00
2011 02 06 11 38 999 99.0 99.0  1.75  8.33  6.67  34 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 12 08 999 99.0 99.0  1.73  9.09  6.76  58 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 12 38 999 99.0 99.0  1.70  9.09  6.66  71 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 13 08 999 99.0 99.0  1.74  9.09  6.41  67 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 13 38 999 99.0 99.0  1.75  9.09  6.27  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 14 08 999 99.0 99.0  1.73  9.09  6.11  72 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 06 14 38 999 99.0 99.0  1.58  7.69  5.59  20 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 15 08 999 99.0 99.0  1.80  7.69  5.98  36 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 15 38 999 99.0 99.0  1.78  9.09  5.86  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 16 08 999 99.0 99.0  1.90  8.33  6.19  61 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 16 38 999 99.0 99.0  2.01  9.09  6.29  74 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 17 08 999 99.0 99.0  1.81  7.69  6.11  50 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 17 38 999 99.0 99.0  1.88  9.09  6.32  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 18 08 999 99.0 99.0  1.85  7.14  6.10  74 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 18 38 999 99.0 99.0  1.76  8.33  6.15  54 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 19 08 999 99.0 99.0  1.73  9.09  6.05  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 19 38 999 99.0 99.0  1.71  9.09  6.03  68 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 20 08 999 99.0 99.0  1.75  9.09  6.04  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 20 38 999 99.0 99.0  1.61  8.33  5.97  55 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 21 08 999 99.0 99.0  1.63  9.09  6.22  68 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 06 21 38 999 99.0 99.0  1.69  9.09  6.25  65 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 22 08 999 99.0 99.0  1.58  9.09  5.79  58 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 06 22 38 999 99.0 99.0  1.63  9.09  5.98  57 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 06 23 08 999 99.0 99.0  1.45 14.29  5.72 345 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 06 23 38 999 99.0 99.0  1.62  9.09  6.26  60 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 00 08 999 99.0 99.0  1.56  9.09  6.11  58 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 00 38 999 99.0 99.0  1.60  9.09  6.05  64 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 01 08 999 99.0 99.0  1.63  9.09  6.47  74 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 01 38 999 99.0 99.0  1.58  9.09  6.43  71 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 02 08 999 99.0 99.0  1.55  9.88  6.32  69 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 02 38 999 99.0 99.0  1.65  9.09  6.40  81 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 03 08 999 99.0 99.0  1.51  9.09  6.46  77 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 03 38 999 99.0 99.0  1.57  9.09  6.48  78 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 04 08 999 99.0 99.0  1.63  9.09  6.68  78 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 04 38 999 99.0 99.0  1.66  9.09  6.80  72 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 05 08 999 99.0 99.0  1.62  9.09  6.95  68 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 05 38 999 99.0 99.0  1.64  9.09  7.11  81 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 06 08 999 99.0 99.0  1.51  7.14  6.96  85 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 06 38 999 99.0 99.0  1.49  9.09  7.15  75 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 07 08 999 99.0 99.0  1.44  7.69  6.83  84 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 07 38 999 99.0 99.0  1.46  9.09  6.91  75 9999.0 999.0  24.1 999.0 99.0 99.00
2011 02 07 08 08 999 99.0 99.0  1.50  7.69  6.79  82 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 08 38 999 99.0 99.0  1.49  9.09  6.84  79 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 09 08 999 99.0 99.0  1.35  7.14  6.62 107 9999.0 999.0  24.1 999.0 99.0 99.00
2011 02 07 09 38 999 99.0 99.0  1.49  7.14  6.97  91 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 10 08 999 99.0 99.0  1.36  8.33  6.86  78 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 10 38 999 99.0 99.0  1.27  8.33  7.01  74 9999.0 999.0  24.2 999.0 99.0 99.00
2011 02 07 11 08 999 99.0 99.0  1.27  7.14  6.91  78 9999.0 999.0  24.3 999.0 99.0 99.00
2011 02 07 11 38 999 99.0 99.0  1.28  9.09  6.90  85 9999.0 999.0  24.2 999.0 99.0 99.00
