#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 03 28 23 55 999 99.0 99.0  1.84  6.25  5.30  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 00 25 999 99.0 99.0  1.73 10.53  5.31 359 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 00 55 999 99.0 99.0  1.78  7.69  5.42  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 01 25 999 99.0 99.0  1.64 10.53  5.32 357 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 01 55 999 99.0 99.0  1.66  5.26  5.31  89 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 02 25 999 99.0 99.0  1.59 10.53  5.31 353 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 02 55 999 99.0 99.0  1.56 11.11  5.25   9 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 03 25 999 99.0 99.0  1.55  8.33  5.18  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 03 55 999 99.0 99.0  1.56  5.56  5.20  86 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 04 25 999 99.0 99.0  1.60  5.56  5.35  85 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 29 04 55 999 99.0 99.0  1.65  8.33  5.24  72 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 05 25 999 99.0 99.0  1.64  5.26  5.13  87 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 05 55 999 99.0 99.0  1.69  8.33  5.35  78 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 06 25 999 99.0 99.0  1.74  5.88  5.25  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 06 55 999 99.0 99.0  1.86  7.14  5.51  73 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 07 25 999 99.0 99.0  1.68  5.88  5.21  89 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 07 55 999 99.0 99.0  1.82  5.56  5.38  85 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 08 25 999 99.0 99.0  1.85  5.88  5.62  87 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 08 55 999 99.0 99.0  1.69  5.88  5.49  78 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 09 25 999 99.0 99.0  1.75  8.33  5.60  79 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 09 55 999 99.0 99.0  1.73  7.69  5.51  86 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 10 25 999 99.0 99.0  1.89  8.33  5.77  73 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 10 55 999 99.0 99.0  1.84  7.69  5.69  82 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 11 25 999 99.0 99.0  1.83  7.69  5.68  79 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 11 55 999 99.0 99.0  1.81  7.69  5.60  75 9999.0 999.0  24.3 999.0 99.0 99.00
2008 03 29 12 25 999 99.0 99.0  1.76  7.69  5.51  69 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 12 55 999 99.0 99.0  1.68  8.33  5.55  78 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 13 25 999 99.0 99.0  1.80  6.67  5.52  69 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 13 55 999 99.0 99.0  1.84  7.14  5.40  75 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 14 25 999 99.0 99.0  1.85  8.33  5.53  68 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 14 55 999 99.0 99.0  1.97  7.69  5.46  76 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 15 25 999 99.0 99.0  1.93  7.69  5.36  73 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 15 55 999 99.0 99.0  1.94  7.69  5.34  76 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 16 25 999 99.0 99.0  2.03  5.88  5.34  82 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 16 55 999 99.0 99.0  2.13  7.14  5.55  80 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 17 25 999 99.0 99.0  1.99  5.88  5.33  83 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 17 55 999 99.0 99.0  1.93  7.69  5.39  73 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 18 25 999 99.0 99.0  1.88  7.69  5.51  72 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 18 55 999 99.0 99.0  1.84  7.69  5.48  69 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 19 25 999 99.0 99.0  1.85  7.69  5.47  72 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 29 19 55 999 99.0 99.0  1.82  6.67  5.29  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 20 25 999 99.0 99.0  1.81  6.25  5.47  73 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 20 55 999 99.0 99.0  1.79  6.25  5.29  72 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 21 25 999 99.0 99.0  1.97  5.88  5.49  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 21 55 999 99.0 99.0  1.85  5.88  5.36  86 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 22 25 999 99.0 99.0  1.82  7.69  5.39  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 22 55 999 99.0 99.0  1.85  6.25  5.36  82 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 29 23 25 999 99.0 99.0  1.82  7.69  5.38  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 29 23 55 999 99.0 99.0  1.84  8.33  5.34  76 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 00 25 999 99.0 99.0  1.88  6.67  5.48  83 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 00 55 999 99.0 99.0  1.97  6.25  5.52  89 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 01 25 999 99.0 99.0  1.98  6.25  5.45  82 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 01 55 999 99.0 99.0  2.06  6.25  5.39  87 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 02 25 999 99.0 99.0  1.84  6.67  5.35  86 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 02 55 999 99.0 99.0  1.87  6.25  5.33  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 03 25 999 99.0 99.0  1.90  6.67  5.39  75 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 03 55 999 99.0 99.0  1.96  5.88  5.40  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 04 25 999 99.0 99.0  1.77  7.14  5.37  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 04 55 999 99.0 99.0  1.86  6.67  5.48  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 05 25 999 99.0 99.0  1.77  8.33  5.30  70 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 05 55 999 99.0 99.0  1.88  6.25  5.37  79 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 06 25 999 99.0 99.0  1.81  5.26  5.17  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 06 55 999 99.0 99.0  1.85  6.67  5.49  80 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 07 25 999 99.0 99.0  1.85  7.14  5.29  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 07 55 999 99.0 99.0  1.95  6.25  5.58  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 08 25 999 99.0 99.0  1.86  6.67  5.38  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 08 55 999 99.0 99.0  1.88  6.67  5.35  79 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 09 25 999 99.0 99.0  1.79  6.25  5.39  85 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 09 55 999 99.0 99.0  1.88  6.67  5.48  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 10 25 999 99.0 99.0  1.93  7.69  5.35  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 10 55 999 99.0 99.0  1.98  6.67  5.28  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 11 25 999 99.0 99.0  1.80  6.25  5.30  75 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 11 55 999 99.0 99.0  1.82  5.88  5.29  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 12 25 999 99.0 99.0  1.78  7.69  5.20  66 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 12 55 999 99.0 99.0  1.84  6.67  5.36  58 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 13 25 999 99.0 99.0  1.79  6.67  5.31  65 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 13 55 999 99.0 99.0  1.77  6.67  5.24  78 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 30 14 25 999 99.0 99.0  1.88  7.14  5.31  70 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 14 55 999 99.0 99.0  1.92  6.67  5.35  72 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 15 25 999 99.0 99.0  1.86  7.69  5.33  75 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 15 55 999 99.0 99.0  1.93  6.67  5.41  85 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 16 25 999 99.0 99.0  1.88  6.67  5.43  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 16 55 999 99.0 99.0  1.91  8.33  5.53  75 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 30 17 25 999 99.0 99.0  1.72  8.33  5.33  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 18 25 999 99.0 99.0  1.79  6.67  5.37  82 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 30 18 55 999 99.0 99.0  1.78  7.14  5.27  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 19 25 999 99.0 99.0  1.86  6.67  5.46  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 19 55 999 99.0 99.0  1.76  6.25  5.43  85 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 30 20 25 999 99.0 99.0  1.70  5.88  5.40  85 9999.0 999.0  24.4 999.0 99.0 99.00
2008 03 30 20 55 999 99.0 99.0  1.77  6.25  5.33  85 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 21 25 999 99.0 99.0  1.78  8.33  5.41  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 21 55 999 99.0 99.0  1.78  6.67  5.38  80 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 22 25 999 99.0 99.0  1.74  9.09  5.32  48 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 22 55 999 99.0 99.0  1.78  6.25  5.35  87 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 23 25 999 99.0 99.0  1.87  5.56  5.34  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 30 23 55 999 99.0 99.0  1.65  8.33  5.08  65 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 00 25 999 99.0 99.0  1.72  6.25  5.24  83 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 00 55 999 99.0 99.0  1.81  6.67  5.22  83 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 01 25 999 99.0 99.0  1.74  5.26  5.13  82 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 01 55 999 99.0 99.0  1.89  5.26  5.16  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 02 25 999 99.0 99.0  1.82  8.33  5.32  63 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 02 55 999 99.0 99.0  1.74  5.88  5.07  76 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 03 25 999 99.0 99.0  1.74  8.33  5.19  72 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 03 55 999 99.0 99.0  1.81  8.33  5.32  76 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 04 25 999 99.0 99.0  1.83  5.56  5.28  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 04 55 999 99.0 99.0  1.84  5.88  5.34  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 05 25 999 99.0 99.0  1.81  5.88  5.27  69 9999.0 999.0  24.8 999.0 99.0 99.00
2008 03 31 05 55 999 99.0 99.0  1.71  6.25  5.26  70 9999.0 999.0  24.8 999.0 99.0 99.00
2008 03 31 06 25 999 99.0 99.0  1.73  5.26  5.28  62 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 06 55 999 99.0 99.0  1.85  5.88  5.40  66 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 07 25 999 99.0 99.0  1.77  6.25  5.26  75 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 07 55 999 99.0 99.0  1.84  6.25  5.19  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 08 25 999 99.0 99.0  1.82  6.25  5.34  79 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 08 55 999 99.0 99.0  1.86  6.25  5.25  79 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 09 25 999 99.0 99.0  1.90  6.25  5.29  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 09 55 999 99.0 99.0  1.83  6.67  5.29  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 10 25 999 99.0 99.0  1.73  6.67  5.10  75 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 10 55 999 99.0 99.0  1.86  6.25  5.28  79 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 11 25 999 99.0 99.0  1.91  6.25  5.37  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 11 55 999 99.0 99.0  1.95  6.67  5.54  79 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 12 25 999 99.0 99.0  1.96  6.67  5.31  73 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 12 55 999 99.0 99.0  1.97  7.14  5.44  69 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 13 25 999 99.0 99.0  1.90  7.69  5.36  70 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 13 55 999 99.0 99.0  1.86  6.67  5.28  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 14 25 999 99.0 99.0  1.78  8.33  5.20  62 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 14 55 999 99.0 99.0  1.84  5.88  5.29  76 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 15 25 999 99.0 99.0  1.80  5.88  5.16  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 15 55 999 99.0 99.0  1.91  6.67  5.22  66 9999.0 999.0  24.5 999.0 99.0 99.00
2008 03 31 19 55 999 99.0 99.0  1.79  5.88  5.23  70 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 20 25 999 99.0 99.0  1.93  6.25  5.40  59 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 20 55 999 99.0 99.0  1.84  5.88  5.17  70 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 21 25 999 99.0 99.0  1.86  6.25  5.20  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 03 31 21 55 999 99.0 99.0  1.80  6.25  5.19  66 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 22 25 999 99.0 99.0  1.84  5.88  5.29  72 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 22 55 999 99.0 99.0  1.81  6.25  5.33  72 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 23 25 999 99.0 99.0  1.81  5.88  5.17  78 9999.0 999.0  24.7 999.0 99.0 99.00
2008 03 31 23 55 999 99.0 99.0  1.75  6.25  5.20  76 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 00 25 999 99.0 99.0  1.77  5.88  5.26  65 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 00 55 999 99.0 99.0  1.85  5.88  5.42  62 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 01 25 999 99.0 99.0  1.82  5.88  5.15  66 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 01 55 999 99.0 99.0  1.92  6.25  5.25  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 02 25 999 99.0 99.0  1.81  5.56  5.19  75 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 02 55 999 99.0 99.0  1.83  6.67  5.19  66 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 03 25 999 99.0 99.0  1.90  5.56  5.20  68 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 03 55 999 99.0 99.0  1.85  8.33  5.31  72 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 04 25 999 99.0 99.0  1.70  5.88  5.26  69 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 04 55 999 99.0 99.0  1.82  6.25  5.27  70 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 05 25 999 99.0 99.0  1.80  6.67  5.29  70 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 05 55 999 99.0 99.0  1.83  6.67  5.29  69 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 06 25 999 99.0 99.0  1.78  5.88  5.33  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 06 55 999 99.0 99.0  1.77  6.67  5.42  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 07 25 999 99.0 99.0  1.75  7.69  5.31  78 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 07 55 999 99.0 99.0  1.77  6.25  5.36  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 08 25 999 99.0 99.0  1.66  6.67  5.31  63 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 08 55 999 99.0 99.0  1.77  6.67  5.23  65 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 09 25 999 99.0 99.0  1.73  6.25  5.33  72 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 09 55 999 99.0 99.0  1.79  6.25  5.26  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 10 25 999 99.0 99.0  1.84  6.67  5.29  65 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 10 55 999 99.0 99.0  1.74  6.67  5.14  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 11 25 999 99.0 99.0  1.82  6.25  5.25  73 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 11 55 999 99.0 99.0  1.86  6.25  5.37  62 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 12 25 999 99.0 99.0  1.71  6.67  5.24  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 12 55 999 99.0 99.0  1.72  5.88  5.27  61 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 13 25 999 99.0 99.0  1.75  6.67  5.32  54 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 13 55 999 99.0 99.0  1.75  6.25  5.26  52 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 14 25 999 99.0 99.0  1.86  7.14  5.38  51 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 14 55 999 99.0 99.0  1.92  7.14  5.30  51 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 15 25 999 99.0 99.0  1.84  7.14  5.37  52 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 15 55 999 99.0 99.0  1.94  6.67  5.35  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 16 25 999 99.0 99.0  1.93  6.67  5.38  58 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 16 55 999 99.0 99.0  1.90  6.67  5.41  61 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 17 25 999 99.0 99.0  1.96  6.25  5.50  56 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 18 25 999 99.0 99.0  1.95  5.88  5.48  59 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 18 55 999 99.0 99.0  1.92  6.67  5.46  61 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 19 25 999 99.0 99.0  1.92  6.67  5.55  47 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 01 19 55 999 99.0 99.0  1.93  6.25  5.59  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 20 25 999 99.0 99.0  1.80  6.67  5.28  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 20 55 999 99.0 99.0  1.90  5.88  5.58  56 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 21 25 999 99.0 99.0  1.98  6.67  5.50  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 21 55 999 99.0 99.0  1.86  6.67  5.43  63 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 22 25 999 99.0 99.0  1.93  6.67  5.56  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 01 22 55 999 99.0 99.0  1.92  6.67  5.51  69 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 23 25 999 99.0 99.0  1.92  6.25  5.51  76 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 01 23 55 999 99.0 99.0  1.84  7.14  5.56  78 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 00 25 999 99.0 99.0  1.81  6.25  5.46  80 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 00 55 999 99.0 99.0  1.88  6.67  5.58  79 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 01 25 999 99.0 99.0  1.79  6.25  5.57  70 9999.0 999.0  24.8 999.0 99.0 99.00
2008 04 02 01 55 999 99.0 99.0  1.82  5.88  5.56  66 9999.0 999.0  24.8 999.0 99.0 99.00
2008 04 02 02 25 999 99.0 99.0  1.85  9.09  5.68 103 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 02 55 999 99.0 99.0  1.73  6.25  5.50  73 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 03 25 999 99.0 99.0  1.78  8.33  5.76  92 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 03 55 999 99.0 99.0  1.74  9.09  5.45 106 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 04 25 999 99.0 99.0  1.74  8.33  5.60  80 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 04 55 999 99.0 99.0  1.72  8.33  5.86  94 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 05 25 999 99.0 99.0  1.70  9.09  5.79 106 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 05 55 999 99.0 99.0  1.78  6.67  5.64  78 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 06 25 999 99.0 99.0  1.69  6.25  5.46  73 9999.0 999.0  24.7 999.0 99.0 99.00
2008 04 02 06 55 999 99.0 99.0  1.65  5.88  5.47  63 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 07 25 999 99.0 99.0  1.65  6.25  5.60  76 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 07 55 999 99.0 99.0  1.59  7.14  5.55  79 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 08 25 999 99.0 99.0  1.56  6.67  5.59  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 08 55 999 99.0 99.0  1.56  6.67  5.51  75 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 09 25 999 99.0 99.0  1.53  6.25  5.29  62 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 09 55 999 99.0 99.0  1.55  5.56  5.46  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 10 25 999 99.0 99.0  1.58  6.67  5.31  69 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 10 55 999 99.0 99.0  1.60  5.56  5.40  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 11 25 999 99.0 99.0  1.66  6.25  5.40  63 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 11 55 999 99.0 99.0  1.54  5.88  5.29  68 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 12 25 999 99.0 99.0  1.61  9.09  5.34  93 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 12 55 999 99.0 99.0  1.74  6.25  5.53  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 13 25 999 99.0 99.0  1.69  6.25  5.59  66 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 13 55 999 99.0 99.0  1.66  9.88  5.49  94 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 14 25 999 99.0 99.0  1.78  9.88  5.40 108 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 14 55 999 99.0 99.0  1.79  6.25  5.38  55 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 15 25 999 99.0 99.0  1.94  5.88  5.41  59 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 15 55 999 99.0 99.0  1.89  5.88  5.36  47 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 16 25 999 99.0 99.0  1.93  5.88  5.31  48 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 16 55 999 99.0 99.0  1.82  6.25  5.20  54 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 17 25 999 99.0 99.0  1.81  6.25  5.15  56 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 17 55 999 99.0 99.0  1.82  5.88  5.23  42 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 18 25 999 99.0 99.0  1.89  5.56  5.38  49 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 18 55 999 99.0 99.0  1.92  5.26  5.32  38 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 19 25 999 99.0 99.0  1.90  5.88  5.40  51 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 19 55 999 99.0 99.0  1.91  6.25  5.40  61 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 20 25 999 99.0 99.0  2.04  6.25  5.60  56 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 20 55 999 99.0 99.0  1.89  5.88  5.51  52 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 21 25 999 99.0 99.0  1.88  6.67  5.71  61 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 21 55 999 99.0 99.0  1.87  6.67  5.55  78 9999.0 999.0  24.5 999.0 99.0 99.00
2008 04 02 22 25 999 99.0 99.0  1.90  6.25  5.65  65 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 22 55 999 99.0 99.0  1.89  7.69  5.67  97 9999.0 999.0  24.6 999.0 99.0 99.00
2008 04 02 23 25 999 99.0 99.0  1.82  6.67  5.63  65 9999.0 999.0  24.6 999.0 99.0 99.00
