#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 01 16 41 999 99.0 99.0  3.55 12.50  9.85 354 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 01 17 11 999 99.0 99.0  3.22 11.76  9.31 354 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 01 17 41 999 99.0 99.0  3.32 11.76  9.39 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 01 18 11 999 99.0 99.0  3.28 12.50  9.58 355 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 01 18 41 999 99.0 99.0  3.22 11.11  9.47 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 01 19 11 999 99.0 99.0  2.95 12.50  9.28 354 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 01 19 41 999 99.0 99.0  2.72 12.50  9.19 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 01 20 11 999 99.0 99.0  2.74 11.11  9.27 351 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 01 20 41 999 99.0 99.0  2.83 12.50  9.30 352 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 01 21 11 999 99.0 99.0  2.85 11.76  9.33 352 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 01 21 41 999 99.0 99.0  2.65 11.11  9.14 355 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 01 22 11 999 99.0 99.0  2.90 12.50  9.24   2 9999.0 999.0  24.6 999.0 99.0 99.00
2015 01 01 22 41 999 99.0 99.0  2.49 11.76  9.00 352 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 01 23 11 999 99.0 99.0  2.33 11.76  8.84 337 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 01 23 41 999 99.0 99.0  2.25 12.50  8.75 355 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 00 11 999 99.0 99.0  1.97 11.76  8.42 355 9999.0 999.0  24.4 999.0 99.0 99.00
2015 01 02 00 41 999 99.0 99.0  2.21 11.76  8.84 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 01 11 999 99.0 99.0  2.32 11.76  8.98 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 01 41 999 99.0 99.0  2.13 11.11  8.79 358 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 02 11 999 99.0 99.0  1.75 12.50  8.56 359 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 02 41 999 99.0 99.0  2.04 11.76  8.98 359 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 03 11 999 99.0 99.0  1.98 11.11  8.85 354 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 03 41 999 99.0 99.0  2.00 11.76  8.85   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 04 11 999 99.0 99.0  1.96 11.76  8.74 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 04 41 999 99.0 99.0  2.02 11.76  8.96 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 05 11 999 99.0 99.0  1.94 11.76  8.94 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 05 41 999 99.0 99.0  1.83 10.53  8.71 351 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 06 11 999 99.0 99.0  1.89 11.11  8.91 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 06 41 999 99.0 99.0  1.86 11.11  8.96   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 07 11 999 99.0 99.0  1.68 11.76  8.78 358 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 07 41 999 99.0 99.0  1.82 11.11  9.17 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 08 11 999 99.0 99.0  1.79 11.76  8.99 359 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 08 41 999 99.0 99.0  1.81 11.11  9.01 358 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 09 11 999 99.0 99.0  1.68 11.11  8.50 358 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 09 41 999 99.0 99.0  1.79  9.88  8.70   3 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 10 11 999 99.0 99.0  1.88 10.53  8.86 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 10 41 999 99.0 99.0  1.70 10.53  8.32 358 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 11 11 999 99.0 99.0  1.83 11.76  8.62   1 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 11 41 999 99.0 99.0  1.90  9.88  8.60 358 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 12 11 999 99.0 99.0  1.86 10.53  8.48 349 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 12 41 999 99.0 99.0  1.77 10.53  8.46 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 13 11 999 99.0 99.0  1.59 10.53  8.17   8 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 13 41 999 99.0 99.0  1.74  9.88  8.59   6 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 14 11 999 99.0 99.0  1.81  9.88  8.26   3 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 14 41 999 99.0 99.0  1.78 10.53  8.58  16 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 15 11 999 99.0 99.0  1.64  9.88  8.16  12 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 02 15 41 999 99.0 99.0  1.85 10.53  8.73   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 16 11 999 99.0 99.0  1.72 11.76  8.56 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 16 41 999 99.0 99.0  1.81  9.88  8.83 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 17 11 999 99.0 99.0  1.79 11.11  8.81 354 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 17 41 999 99.0 99.0  1.80 10.53  8.61   3 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 18 11 999 99.0 99.0  1.81 10.53  8.64 359 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 18 41 999 99.0 99.0  1.82 10.53  8.63 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 19 11 999 99.0 99.0  1.59 10.53  8.25 354 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 19 41 999 99.0 99.0  1.48  9.09  8.18   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 20 11 999 99.0 99.0  1.48 11.76  8.27 349 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 20 41 999 99.0 99.0  1.43 11.76  8.11 349 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 21 11 999 99.0 99.0  1.46 11.11  8.15   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 22 11 999 99.0 99.0  1.63 11.11  7.58 358 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 22 41 999 99.0 99.0  1.64 10.53  6.78   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 23 11 999 99.0 99.0  1.57 11.11  6.62 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 02 23 41 999 99.0 99.0  1.60  9.88  6.74   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 00 11 999 99.0 99.0  1.49 11.11  6.44 354 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 00 41 999 99.0 99.0  1.50 11.11  6.81 358 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 01 11 999 99.0 99.0  1.53 10.53  6.56 355 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 03 01 41 999 99.0 99.0  1.48  9.09  6.67  33 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 03 02 11 999 99.0 99.0  1.53  9.09  6.57  36 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 03 02 41 999 99.0 99.0  1.40 10.53  6.78   9 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 03 03 11 999 99.0 99.0  1.42  9.88  6.85   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 03 41 999 99.0 99.0  1.32 10.53  6.82  19 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 04 11 999 99.0 99.0  1.49  9.88  6.84  16 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 03 04 41 999 99.0 99.0  1.36  9.88  6.78  10 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 05 11 999 99.0 99.0  1.37  9.09  6.51  33 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 05 41 999 99.0 99.0  1.32 10.53  5.92   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 06 11 999 99.0 99.0  1.47  9.88  5.18   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 06 41 999 99.0 99.0  1.39  9.88  4.95 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 07 11 999 99.0 99.0  1.49 10.53  4.81  12 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 07 41 999 99.0 99.0  1.43 11.11  5.52   3 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 08 11 999 99.0 99.0  1.30  9.09  6.15  20 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 08 41 999 99.0 99.0  1.35  9.09  6.86  22 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 09 11 999 99.0 99.0  1.26 10.53  7.45   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 09 41 999 99.0 99.0  1.39  9.88  7.84   6 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 10 11 999 99.0 99.0  1.44  9.88  7.42 359 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 10 41 999 99.0 99.0  1.52  9.09  6.39   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 11 41 999 99.0 99.0  1.88  9.09  5.46   5 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 12 11 999 99.0 99.0  1.90  9.09  5.77  12 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 12 41 999 99.0 99.0  1.88  9.09  5.90 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 13 11 999 99.0 99.0  1.87  8.33  5.97 359 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 13 41 999 99.0 99.0  1.97  6.25  5.72 349 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 14 11 999 99.0 99.0  2.01  9.88  5.75  24 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 14 41 999 99.0 99.0  2.04  7.69  5.82 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 15 11 999 99.0 99.0  2.13  7.69  6.04   1 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 15 41 999 99.0 99.0  2.00  7.69  5.91  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 16 11 999 99.0 99.0  1.99  7.14  6.17   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 16 41 999 99.0 99.0  1.97  7.69  6.17  15 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 17 11 999 99.0 99.0  2.05  7.14  6.29   5 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 17 41 999 99.0 99.0  1.88  7.14  6.09   6 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 18 11 999 99.0 99.0  1.78  9.09  6.12  17 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 18 41 999 99.0 99.0  1.88  9.88  6.18  34 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 19 11 999 99.0 99.0  1.58  9.09  5.72  33 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 19 41 999 99.0 99.0  1.61  9.09  5.86  71 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 20 11 999 99.0 99.0  1.44  9.09  5.63  40 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 20 41 999 99.0 99.0  1.50  9.88  6.08  34 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 21 11 999 99.0 99.0  1.45  9.88  6.14  48 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 21 41 999 99.0 99.0  1.48  9.88  6.21  39 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 22 11 999 99.0 99.0  1.43  9.09  5.89  24 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 22 41 999 99.0 99.0  1.54  9.09  5.98  41 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 03 23 11 999 99.0 99.0  1.49 16.67  6.39 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 03 23 41 999 99.0 99.0  1.56 10.53  6.36  17 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 00 11 999 99.0 99.0  1.73  6.67  6.18  13 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 00 41 999 99.0 99.0  1.92  6.67  6.16  12 9999.0 999.0  24.0 999.0 99.0 99.00
2015 01 04 01 11 999 99.0 99.0  2.00  6.67  6.03  13 9999.0 999.0  24.0 999.0 99.0 99.00
2015 01 04 01 41 999 99.0 99.0  2.04  8.33  6.56  19 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 02 11 999 99.0 99.0  1.98  9.88  6.57  22 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 02 41 999 99.0 99.0  1.78  9.09  6.51  23 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 04 03 11 999 99.0 99.0  1.91 16.67  6.40 349 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 04 03 41 999 99.0 99.0  2.04  9.88  6.75   8 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 04 04 11 999 99.0 99.0  2.03  9.09  6.47  12 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 04 04 41 999 99.0 99.0  1.98  9.88  6.40   9 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 05 11 999 99.0 99.0  2.04  9.09  6.58   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 05 41 999 99.0 99.0  2.38  9.88  7.06 356 9999.0 999.0  24.3 999.0 99.0 99.00
2015 01 04 06 11 999 99.0 99.0  2.22  9.09  6.83   3 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 06 41 999 99.0 99.0  2.07  9.88  6.66 352 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 07 11 999 99.0 99.0  2.29  9.88  6.89   3 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 07 41 999 99.0 99.0  2.29  9.09  7.17 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 08 11 999 99.0 99.0  2.22  9.09  7.13   1 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 08 41 999 99.0 99.0  2.05 10.53  7.06 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 09 11 999 99.0 99.0  2.34  9.88  7.71 352 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 09 41 999 99.0 99.0  2.42  9.09  7.55 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 10 11 999 99.0 99.0  2.25  9.88  7.51   9 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 10 41 999 99.0 99.0  2.34  9.88  7.65  13 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 11 11 999 99.0 99.0  2.44  9.88  7.82 359 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 11 41 999 99.0 99.0  2.58  9.88  8.05   6 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 12 11 999 99.0 99.0  2.55  9.88  7.93   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 12 41 999 99.0 99.0  2.31  9.09  7.78   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 04 13 11 999 99.0 99.0  2.14  9.88  7.68  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 13 41 999 99.0 99.0  2.22  9.09  7.55  13 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 14 11 999 99.0 99.0  2.23  9.09  7.47  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 14 41 999 99.0 99.0  2.43  9.88  7.83   6 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 15 11 999 99.0 99.0  2.18  9.09  7.44 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 15 41 999 99.0 99.0  2.15  9.09  7.44   5 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 16 11 999 99.0 99.0  2.36 10.53  7.74   3 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 16 41 999 99.0 99.0  2.29  9.09  7.64  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 17 11 999 99.0 99.0  2.19  9.88  7.57  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 17 41 999 99.0 99.0  2.20  9.09  7.40   5 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 18 11 999 99.0 99.0  2.32  9.88  7.43   1 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 18 41 999 99.0 99.0  2.39 11.76  7.60 356 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 19 11 999 99.0 99.0  2.30  9.88  7.45   8 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 19 41 999 99.0 99.0  2.14  8.33  7.12 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 20 11 999 99.0 99.0  2.20  9.09  7.14  10 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 20 41 999 99.0 99.0  2.23 11.11  7.07   1 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 21 11 999 99.0 99.0  2.27  9.88  7.04  17 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 21 41 999 99.0 99.0  2.11 10.53  6.94   5 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 22 11 999 99.0 99.0  2.35  9.09  7.17   3 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 22 41 999 99.0 99.0  2.24  9.88  7.20 354 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 04 23 11 999 99.0 99.0  2.10 10.53  6.89 356 9999.0 999.0  24.0 999.0 99.0 99.00
2015 01 04 23 41 999 99.0 99.0  2.27  9.88  7.28   2 9999.0 999.0  24.0 999.0 99.0 99.00
2015 01 05 00 11 999 99.0 99.0  2.14 11.11  7.36 354 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 00 41 999 99.0 99.0  2.07 11.11  7.28   3 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 01 11 999 99.0 99.0  2.15 11.76  7.70   1 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 01 41 999 99.0 99.0  1.94 11.11  7.19   8 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 02 11 999 99.0 99.0  2.28  9.88  7.63   6 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 02 41 999 99.0 99.0  2.03 11.11  7.52 356 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 03 41 999 99.0 99.0  2.02 10.53  7.40   3 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 04 11 999 99.0 99.0  2.22 11.11  8.01   1 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 04 41 999 99.0 99.0  2.06  9.88  8.02   2 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 05 11 999 99.0 99.0  2.28  9.88  8.00 359 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 05 41 999 99.0 99.0  1.98 10.53  7.64 356 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 06 11 999 99.0 99.0  2.02 11.11  7.96 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 06 41 999 99.0 99.0  1.95 11.11  7.81 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 07 11 999 99.0 99.0  1.93 11.76  7.72 352 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 07 41 999 99.0 99.0  2.24  9.88  8.22   3 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 08 11 999 99.0 99.0  1.93  9.09  7.75   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 08 41 999 99.0 99.0  2.13  9.88  7.99   6 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 09 11 999 99.0 99.0  2.05  9.88  7.96   8 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 09 41 999 99.0 99.0  2.02 11.11  8.13 349 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 10 11 999 99.0 99.0  2.04 10.53  8.31   2 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 10 41 999 99.0 99.0  2.11 11.11  8.22 359 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 11 11 999 99.0 99.0  2.05 10.53  8.18   8 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 11 41 999 99.0 99.0  2.00  9.88  8.43 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 12 11 999 99.0 99.0  1.90 12.50  8.28 351 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 12 41 999 99.0 99.0  2.15 11.11  8.40 356 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 13 11 999 99.0 99.0  2.12  9.09  8.15   3 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 13 41 999 99.0 99.0  1.99 11.76  8.16 348 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 14 11 999 99.0 99.0  2.01  9.88  8.13 355 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 14 41 999 99.0 99.0  2.23 11.76  8.37 347 9999.0 999.0  24.2 999.0 99.0 99.00
2015 01 05 15 11 999 99.0 99.0  2.16  9.09  8.14   6 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 15 41 999 99.0 99.0  2.08  9.88  7.91   8 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 16 11 999 99.0 99.0  2.28  9.88  8.12   5 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 16 41 999 99.0 99.0  1.97 11.76  7.71 349 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 17 11 999 99.0 99.0  2.03 11.11  7.77 356 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 17 41 999 99.0 99.0  2.08 10.53  7.87 354 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 18 11 999 99.0 99.0  2.04  9.88  7.86  13 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 18 41 999 99.0 99.0  1.99 11.11  7.92 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 19 11 999 99.0 99.0  1.99 11.11  8.02 358 9999.0 999.0  24.1 999.0 99.0 99.00
2015 01 05 19 41 999 99.0 99.0  1.92 11.11  8.03 356 9999.0 999.0  24.1 999.0 99.0 99.00
