#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 02 25 20 41 999 99.0 99.0  1.38 15.38  5.73 346 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 25 21 11 999 99.0 99.0  1.44 15.38  5.91 359 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 25 21 41 999 99.0 99.0  1.41 16.67  5.51 349 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 25 22 11 999 99.0 99.0  1.35 11.11  5.33 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 25 22 41 999 99.0 99.0  1.39 14.29  5.60 349 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 25 23 11 999 99.0 99.0  1.46 14.29  5.64 346 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 25 23 41 999 99.0 99.0  1.51 14.29  5.70 346 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 00 11 999 99.0 99.0  1.56 15.38  5.78 350 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 00 41 999 99.0 99.0  1.61 15.38  5.84 359 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 01 11 999 99.0 99.0  1.73 15.38  6.10 349 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 01 41 999 99.0 99.0  1.72 14.29  5.78 342 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 02 11 999 99.0 99.0  1.72 15.38  6.11 349 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 26 02 41 999 99.0 99.0  1.78 15.38  6.10 359 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 26 03 11 999 99.0 99.0  1.79 14.29  5.80 346 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 03 41 999 99.0 99.0  1.89 14.29  6.15 355 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 04 11 999 99.0 99.0  1.88 15.38  5.90 345 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 04 41 999 99.0 99.0  1.91 15.38  5.90 343 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 05 11 999 99.0 99.0  1.94 14.29  5.90 335 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 05 41 999 99.0 99.0  2.00 15.38  5.98 349 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 06 11 999 99.0 99.0  2.09 14.29  6.06 340 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 06 41 999 99.0 99.0  1.92 13.33  6.04 348 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 07 11 999 99.0 99.0  1.94  5.56  5.92  70 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 07 41 999 99.0 99.0  2.01 14.29  6.00 343 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 08 11 999 99.0 99.0  2.00 14.29  5.90 353 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 08 41 999 99.0 99.0  2.19 14.29  6.06 348 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 09 11 999 99.0 99.0  2.26 14.29  6.52 350 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 09 41 999 99.0 99.0  2.31 10.53  6.10 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 10 11 999 99.0 99.0  2.30 12.50  6.20 339 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 10 41 999 99.0 99.0  2.49 10.53  6.46 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 11 11 999 99.0 99.0  2.48  9.88  6.62 356 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 11 41 999 99.0 99.0  2.59 10.53  6.92 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 12 11 999 99.0 99.0  2.65 10.53  6.86 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 12 41 999 99.0 99.0  2.54 10.53  6.86 356 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 13 11 999 99.0 99.0  2.50 11.76  7.16 348 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 13 41 999 99.0 99.0  2.63 10.53  6.76 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 14 11 999 99.0 99.0  2.66 10.53  6.80 357 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 14 41 999 99.0 99.0  2.73  6.67  6.87  54 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 15 11 999 99.0 99.0  2.81 13.33  6.90 340 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 15 41 999 99.0 99.0  2.81 13.33  7.11 352 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 16 11 999 99.0 99.0  2.66 14.29  6.74 352 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 16 41 999 99.0 99.0  2.75  7.14  6.80  47 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 17 11 999 99.0 99.0  2.55  6.25  6.60  72 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 26 17 41 999 99.0 99.0  2.66  6.67  6.82  68 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 18 11 999 99.0 99.0  2.61 14.29  7.16 352 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 26 18 41 999 99.0 99.0  2.49 14.29  7.24 348 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 19 11 999 99.0 99.0  2.51  6.67  6.97  63 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 19 41 999 99.0 99.0  2.54 14.29  7.42 348 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 20 11 999 99.0 99.0  2.49 14.29  7.11 348 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 20 41 999 99.0 99.0  2.43 16.67  7.39 352 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 21 11 999 99.0 99.0  2.31 15.38  7.32 353 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 26 21 41 999 99.0 99.0  2.42 14.29  7.57 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 26 22 11 999 99.0 99.0  2.45 15.38  7.58 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 26 22 41 999 99.0 99.0  2.27 15.38  7.61 352 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 26 23 11 999 99.0 99.0  2.55 15.38  8.03 355 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 26 23 41 999 99.0 99.0  2.21 15.38  7.25 355 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 00 11 999 99.0 99.0  2.36 14.29  7.38 348 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 00 41 999 99.0 99.0  2.37 15.38  7.75 359 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 01 11 999 99.0 99.0  2.37 14.29  7.75 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 01 41 999 99.0 99.0  2.32 16.67  7.60   4 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 02 11 999 99.0 99.0  2.44 15.38  7.98 353 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 02 41 999 99.0 99.0  2.32 15.38  7.71 353 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 03 11 999 99.0 99.0  2.26 12.50  7.53 352 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 03 41 999 99.0 99.0  2.37 13.33  7.83 349 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 04 11 999 99.0 99.0  2.21 15.38  7.62 357 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 04 41 999 99.0 99.0  2.27 15.38  8.05 355 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 05 11 999 99.0 99.0  2.27 14.29  7.77 350 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 05 41 999 99.0 99.0  2.11 15.38  7.62 352 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 06 11 999 99.0 99.0  2.26 15.38  8.00 350 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 06 41 999 99.0 99.0  2.28 15.38  8.48 352 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 07 11 999 99.0 99.0  2.18 15.38  7.90 348 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 07 41 999 99.0 99.0  2.22 15.38  8.08 349 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 08 11 999 99.0 99.0  2.21 15.38  7.59 348 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 08 41 999 99.0 99.0  2.01 15.38  7.33 348 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 09 11 999 99.0 99.0  2.13 15.38  7.46 345 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 09 41 999 99.0 99.0  2.06 15.38  7.16 353 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 10 11 999 99.0 99.0  2.05 15.38  7.08 352 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 10 41 999 99.0 99.0  2.02 15.38  7.06 346 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 11 11 999 99.0 99.0  2.11 14.29  6.95 342 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 11 41 999 99.0 99.0  2.04 14.29  7.46 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 12 11 999 99.0 99.0  1.96 14.29  6.86 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 12 41 999 99.0 99.0  2.11 14.29  7.43 349 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 13 11 999 99.0 99.0  2.03 13.33  7.33 349 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 13 41 999 99.0 99.0  1.98 14.29  7.39 348 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 14 11 999 99.0 99.0  1.78 15.38  7.19 348 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 14 41 999 99.0 99.0  1.96 15.38  7.39 349 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 27 15 11 999 99.0 99.0  1.77 14.29  6.92 348 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 15 41 999 99.0 99.0  1.90 12.50  7.04 353 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 16 11 999 99.0 99.0  1.94 13.33  7.09 340 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 16 41 999 99.0 99.0  1.90 12.50  7.14 353 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 17 11 999 99.0 99.0  1.82 13.33  7.20 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 17 41 999 99.0 99.0  1.77 13.33  7.30 350 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 18 11 999 99.0 99.0  1.72 10.53  7.10  28 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 18 41 999 99.0 99.0  1.70 14.29  7.37 352 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 27 19 11 999 99.0 99.0  1.72 13.33  7.34 353 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 19 41 999 99.0 99.0  1.62  9.09  7.13  42 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 20 11 999 99.0 99.0  1.73 14.29  7.41 355 9999.0 999.0  24.5 999.0 99.0 99.00
2010 02 27 20 41 999 99.0 99.0  1.68 10.53  7.32  27 9999.0 999.0  24.7 999.0 99.0 99.00
2010 02 27 21 11 999 99.0 99.0  1.58 12.50  7.19 349 9999.0 999.0  24.8 999.0 99.0 99.00
2010 02 27 21 41 999 99.0 99.0  1.55  9.09  7.06  89 9999.0 999.0  24.9 999.0 99.0 99.00
2010 02 27 22 11 999 99.0 99.0  1.59  9.88  7.32  45 9999.0 999.0  25.1 999.0 99.0 99.00
2010 02 27 22 41 999 99.0 99.0  1.44 12.50  7.04 353 9999.0 999.0  25.5 999.0 99.0 99.00
2010 02 27 23 11 999 99.0 99.0  1.45 10.53  7.30  16 9999.0 999.0  25.5 999.0 99.0 99.00
2010 02 27 23 41 999 99.0 99.0  1.41 10.53  7.11  17 9999.0 999.0  25.5 999.0 99.0 99.00
2010 02 28 00 11 999 99.0 99.0  1.36 10.53  7.05  34 9999.0 999.0  25.4 999.0 99.0 99.00
2010 02 28 00 41 999 99.0 99.0  1.33 10.53  6.97  41 9999.0 999.0  25.4 999.0 99.0 99.00
2010 02 28 01 11 999 99.0 99.0  1.45  8.33  6.94  80 9999.0 999.0  25.6 999.0 99.0 99.00
2010 02 28 01 41 999 99.0 99.0  1.47  7.14  6.94  79 9999.0 999.0  25.4 999.0 99.0 99.00
2010 02 28 02 11 999 99.0 99.0  1.42 10.53  6.94  38 9999.0 999.0  25.1 999.0 99.0 99.00
2010 02 28 02 41 999 99.0 99.0  1.54  9.88  7.22  78 9999.0 999.0  24.9 999.0 99.0 99.00
2010 02 28 03 11 999 99.0 99.0  1.46  8.33  7.29  86 9999.0 999.0  24.8 999.0 99.0 99.00
2010 02 28 03 41 999 99.0 99.0  1.41  9.88  7.08  63 9999.0 999.0  24.7 999.0 99.0 99.00
2010 02 28 04 11 999 99.0 99.0  1.39  8.33  7.06  96 9999.0 999.0  24.6 999.0 99.0 99.00
2010 02 28 04 41 999 99.0 99.0  1.40  8.33  6.86  96 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 05 11 999 99.0 99.0  1.40  7.69  6.57  83 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 05 41 999 99.0 99.0  1.36  9.88  6.73  80 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 06 11 999 99.0 99.0  1.36  9.09  6.64  87 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 06 41 999 99.0 99.0  1.35  9.09  6.45  75 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 07 11 999 99.0 99.0  1.43  8.33  6.26  73 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 07 41 999 99.0 99.0  1.36  7.14  5.89  76 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 08 11 999 99.0 99.0  1.32  9.09  5.88  72 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 08 41 999 99.0 99.0  1.31 10.53  5.75  56 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 09 11 999 99.0 99.0  1.44  9.09  5.75  65 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 09 41 999 99.0 99.0  1.31  7.69  5.49  85 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 10 11 999 99.0 99.0  1.42  9.09  5.84  80 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 10 41 999 99.0 99.0  1.46  9.09  6.05  87 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 11 11 999 99.0 99.0  1.42  9.09  5.90  92 9999.0 999.0  24.4 999.0 99.0 99.00
2010 02 28 11 41 999 99.0 99.0  1.47  9.88  5.64  87 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 12 11 999 99.0 99.0  1.51  9.88  5.49  87 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 12 41 999 99.0 99.0  1.48  8.33  5.31  76 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 13 11 999 99.0 99.0  1.71  9.88  5.27  80 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 13 41 999 99.0 99.0  1.71  5.00  5.05   3 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 14 11 999 99.0 99.0  1.75  5.00  5.26   9 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 14 41 999 99.0 99.0  1.90  5.26  5.16  16 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 15 11 999 99.0 99.0  1.78  5.00  5.07  14 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 15 41 999 99.0 99.0  1.95  5.56  5.26  14 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 16 11 999 99.0 99.0  2.13  5.56  5.30  21 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 16 41 999 99.0 99.0  2.31  5.88  5.36   9 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 17 11 999 99.0 99.0  2.70  6.25  5.58  10 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 28 17 41 999 99.0 99.0  2.66  6.67  5.69   9 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 28 18 11 999 99.0 99.0  2.75  7.69  5.91   2 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 28 18 41 999 99.0 99.0  2.79  7.69  6.03   7 9999.0 999.0  24.1 999.0 99.0 99.00
2010 02 28 19 11 999 99.0 99.0  2.93  7.14  6.17   7 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 19 41 999 99.0 99.0  3.21  7.69  6.59   9 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 20 11 999 99.0 99.0  3.16  8.33  6.51   0 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 20 41 999 99.0 99.0  3.01  7.69  6.35  14 9999.0 999.0  24.2 999.0 99.0 99.00
2010 02 28 21 11 999 99.0 99.0  2.55  8.33  5.97  11 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 21 41 999 99.0 99.0  3.03  8.33  6.64   9 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 22 11 999 99.0 99.0  2.93  8.33  6.57  14 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 22 41 999 99.0 99.0  2.91  8.33  6.47   4 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 23 11 999 99.0 99.0  2.77  8.33  6.49  16 9999.0 999.0  24.3 999.0 99.0 99.00
2010 02 28 23 41 999 99.0 99.0  2.77  8.33  6.39  18 9999.0 999.0  24.3 999.0 99.0 99.00
2010 03 01 00 11 999 99.0 99.0  2.56  8.33  6.26  14 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 00 41 999 99.0 99.0  2.86  8.33  6.49  11 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 01 11 999 99.0 99.0  2.86  8.33  6.66   9 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 01 41 999 99.0 99.0  2.70  8.33  6.46  18 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 02 11 999 99.0 99.0  2.85  9.09  6.55  16 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 02 41 999 99.0 99.0  2.94  8.33  6.69  14 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 03 11 999 99.0 99.0  2.70  8.33  6.32  20 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 03 41 999 99.0 99.0  3.00  8.33  6.73   7 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 04 11 999 99.0 99.0  2.66  9.09  6.53   2 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 04 41 999 99.0 99.0  3.00  8.33  6.75   6 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 05 11 999 99.0 99.0  3.00  8.33  6.75  11 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 05 41 999 99.0 99.0  2.87  9.09  6.86   0 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 06 11 999 99.0 99.0  2.96  9.09  6.96   9 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 06 41 999 99.0 99.0  3.00  8.33  7.03  16 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 07 11 999 99.0 99.0  3.04  9.09  7.20 357 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 07 41 999 99.0 99.0  3.25  9.09  7.66   3 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 08 11 999 99.0 99.0  3.34  9.88  7.76 355 9999.0 999.0  24.2 999.0 99.0 99.00
2010 03 01 08 41 999 99.0 99.0  3.26  9.09  7.74  11 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 09 11 999 99.0 99.0  3.79 18.18  8.48 348 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 09 41 999 99.0 99.0  3.76 16.67  8.49 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 10 11 999 99.0 99.0  3.69 15.38  8.08 350 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 10 41 999 99.0 99.0  3.86 13.33  8.46 340 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 11 11 999 99.0 99.0  4.06 14.29  8.94 348 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 11 41 999 99.0 99.0  3.92 16.67  8.47 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 12 11 999 99.0 99.0  3.91 15.38  8.54 346 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 12 41 999 99.0 99.0  4.12 16.67  8.96 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 13 11 999 99.0 99.0  4.10 16.67  8.62 350 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 13 41 999 99.0 99.0  4.18 16.67  9.31 352 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 14 11 999 99.0 99.0  4.20 16.67  8.66 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 14 41 999 99.0 99.0  4.23 12.50  9.03 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 15 11 999 99.0 99.0  3.88 16.67  8.30 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 15 41 999 99.0 99.0  3.90 16.67  8.67 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 16 11 999 99.0 99.0  3.58 16.67  8.00 349 9999.0 999.0  24.1 999.0 99.0 99.00
2010 03 01 16 41 999 99.0 99.0  3.77 16.67  8.34 353 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 17 11 999 99.0 99.0  3.55 15.38  7.67 353 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 17 41 999 99.0 99.0  3.65 16.67  7.89 346 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 18 11 999 99.0 99.0  3.75 15.38  8.04 345 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 18 41 999 99.0 99.0  3.91 16.67  8.31 348 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 19 11 999 99.0 99.0  3.57 16.67  8.20 345 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 19 41 999 99.0 99.0  3.66 16.67  8.42 352 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 20 11 999 99.0 99.0  3.24 16.67  7.93 355 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 20 41 999 99.0 99.0  3.61 16.67  8.46 345 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 21 11 999 99.0 99.0  3.44 16.67  8.25 352 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 21 41 999 99.0 99.0  3.36 16.67  8.47 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 22 11 999 99.0 99.0  3.61 16.67  8.82 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 22 41 999 99.0 99.0  3.69 16.67  8.86 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 23 11 999 99.0 99.0  3.93 16.67  8.81 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 01 23 41 999 99.0 99.0  3.65 16.67  8.95 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 00 11 999 99.0 99.0  3.93 16.67  9.00 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 00 41 999 99.0 99.0  3.68 16.67  8.34 348 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 01 11 999 99.0 99.0  3.78 15.38  8.45 345 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 01 41 999 99.0 99.0  3.92 16.67  8.40 346 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 02 11 999 99.0 99.0  3.86 16.67  8.31 350 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 02 41 999 99.0 99.0  3.72 15.38  8.32 348 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 03 11 999 99.0 99.0  4.20 16.67  9.11 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 03 41 999 99.0 99.0  3.85 16.67  8.48 355 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 04 11 999 99.0 99.0  4.09 15.38  8.96 349 9999.0 999.0  24.0 999.0 99.0 99.00
2010 03 02 07 11 999 99.0 99.0  3.62 16.67  8.15 353 9999.0 999.0  23.9 999.0 99.0 99.00
2010 03 02 07 41 999 99.0 99.0  3.62 16.67  7.94 352 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 08 11 999 99.0 99.0  3.57 15.38  8.01 357 9999.0 999.0  23.9 999.0 99.0 99.00
2010 03 02 08 41 999 99.0 99.0  4.01 16.67  8.95 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 09 11 999 99.0 99.0  3.47 16.67  7.81 350 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 09 41 999 99.0 99.0  3.65 16.67  8.57 357 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 10 11 999 99.0 99.0  3.75 16.67  8.57 359 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 10 41 999 99.0 99.0  4.05 15.38  9.30 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 11 11 999 99.0 99.0  3.63 15.38  8.64 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 11 41 999 99.0 99.0  3.73 15.38  8.60 355 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 12 11 999 99.0 99.0  3.25 15.38  7.77 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 12 41 999 99.0 99.0  3.81 15.38  8.82 357 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 13 11 999 99.0 99.0  3.77 16.67  8.46   3 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 13 41 999 99.0 99.0  3.72 15.38  8.31   6 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 14 11 999 99.0 99.0  3.51 14.29  7.79 359 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 14 41 999 99.0 99.0  3.52 15.38  8.07   2 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 15 11 999 99.0 99.0  3.41 15.38  7.85   0 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 15 41 999 99.0 99.0  3.43 14.29  7.67   0 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 16 11 999 99.0 99.0  3.60 13.33  7.73 355 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 16 41 999 99.0 99.0  3.56 16.67  7.65   6 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 17 11 999 99.0 99.0  3.47 15.38  7.59   0 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 17 41 999 99.0 99.0  3.55 16.67  7.51   7 9999.0 999.0  23.8 999.0 99.0 99.00
2010 03 02 18 11 999 99.0 99.0  3.61 15.38  7.82   3 9999.0 999.0  23.8 999.0 99.0 99.00
